hate,female,filtered_text
0.0,0.0,კარგი იყო ბატონო ირაკლი აია ასე ბევრი ვერ გატრაკებდა ჟარგნულად რომ ვთქვათ ძან მაგრი გამოსვალა იყო და ძან მაგრად მოითხვა კი არ სთხოვა მოითხოვა და ესეც უნდა იყოს წარმატებები
0.0,0.0,წარმატებები ბ ნო ირაკლი ჩვენი ქვეყნის საკეთილდღეოდ
0.0,0.0,Warmatebebi Saqartvelos
0.0,0.0,გაიგე ბორელო თუ კიდე გაგინმარტოს ბაბუ
0.0,0.0,დიახ დიახ
0.0,0.0,წარმატებები
0.0,0.0,რკინის ნერვები აქვს პრემიერს გადასარევად ისიც რისთვისაც ჩამოვიდა ეს გაიძვერა წარმატებები პრემიერო
0.0,0.0,Tarmatebebi sakartvelos
0.0,0.0,აი ასე პირდაპირ და პირუთვნელად
0.0,0.0,წარ მატებები ბატონო პრემიერო
0.0,0.0,წარმატებები
0.0,0.0,ექმენი ამუშაოები და ააბრუნეთ ემიგრანტები საქარ ველო ი
0.0,0.0,წაარმატებები ჩვენს პრემიერს
0.0,0.0,პრემიერი ღირესული ადამიანია
0.0,0.0,წარმატებები გულიანი ნიჭიერო პრემიერო
0.0,0.0,ბრავო პრემიერო ქვეყნის ღირსეული შვილი ხართ
0.0,0.0,წარმატებას გისურვებ ბატონო ირაკლი
0.0,0.0,Carmatebebi chveno premiero
0.0,0.0,წარმატებები ჩვენ ღირსეულ და პრინციპულ პრემიერს რომელმაც ღირსეული პასუხი გასცა ევროპას
